data,adset_id,adset_name,campaign_id,leads_entrada,cliques_ad,threads,leads_qualificados,leads_avaliados,receita_estimada,sessoes,leads_com_sessao
2026-07-29,120247790308570330,[BR] [F1] [Carolina Lima] V5,120247790072450330,127,127,127,0,504,0.00,0,0
2026-07-29,120247790337370330,[BR] [F1] [Carolina Lima] V6,120247790072450330,192,192,192,0,723,0.00,0,0
2026-07-29,120247811001390330,[BR] [F1] [Gabriela Santos] V1,120247811001220330,124,124,124,0,447,0.00,0,0
2026-07-29,120247811320320330,[BR] [F1] [Gabriela Santos] V2,120247811001220330,84,84,84,0,291,0.00,0,0
2026-07-29,120247811382770330,[BR] [F1] [Gabriela Santos] V3,120247811001220330,135,135,135,0,498,0.00,0,0
2026-07-29,120247811582300330,[BR] [F1] [Gabriela Santos] V4,120247811001220330,77,77,77,0,276,0.00,0,0
2026-07-29,120247811833010330,[BR] [F1] [Gabriela Santos] V5,120247811001220330,105,105,105,0,387,0.00,0,0
2026-07-29,120247811912400330,[BR] [F1] [Gabriela Santos] V6,120247811001220330,152,152,152,0,540,0.00,0,0
2026-07-29,120247812183780330,[BR] [F1] [Isabela Carvalho] V1,120247812183790330,74,74,74,0,294,0.00,0,0
2026-07-29,120247812443470330,[BR] [F1] [Isabela Carvalho] V2,120247812183790330,87,87,87,0,291,0.00,0,0
2026-07-29,120247812562160330,[BR] [F1] [Isabela Carvalho] V3,120247812183790330,59,59,59,0,249,0.00,0,0
2026-07-29,120247812648670330,[BR] [F1] [Isabela Carvalho] V4,120247812183790330,67,67,67,0,261,0.00,0,0
2026-07-29,120247812714140330,[BR] [F1] [Isabela Carvalho] V5,120247812183790330,90,90,90,0,363,0.00,0,0
2026-07-29,120247812799130330,[BR] [F1] [Isabela Carvalho] V6,120247812183790330,138,138,138,0,489,0.00,0,0
2026-07-29,120247813181780330,[BR] [F1] [Amanda Martins] V1,120247813181790330,96,96,96,0,363,0.00,0,0
2026-07-29,120247813442830330,[BR] [F1] [Amanda Martins] V2,120247813181790330,93,93,93,0,381,0.00,0,0
2026-07-29,120247813533730330,[BR] [F1] [Amanda Martins] V3,120247813181790330,91,91,91,0,330,0.00,0,0
2026-07-29,120247813597960330,[BR] [F1] [Amanda Martins] V4,120247813181790330,194,194,194,0,681,0.00,0,0
2026-07-29,120247813654330330,[BR] [F1] [Amanda Martins] V5,120247813181790330,99,99,99,0,372,0.00,0,0
2026-07-29,120247813708350330,[BR] [F1] [Amanda Martins] V6,120247813181790330,91,91,91,0,321,0.00,0,0
2026-07-29,120247813826220330,[BR] [F1] [Camila Ferreira] V1,120247813826140330,79,79,79,0,285,0.00,0,0
2026-07-29,120247813886390330,[BR] [F1] [Camila Ferreira] V2,120247813826140330,103,103,103,0,357,0.00,0,0
2026-07-29,120247813898610330,[BR] [F1] [Camila Ferreira] V3,120247813826140330,159,159,159,0,570,0.00,0,0
2026-07-29,120247813910810330,[BR] [F1] [Camila Ferreira] V4,120247813826140330,118,118,118,0,417,0.00,0,0
2026-07-29,120247813916130330,[BR] [F1] [Camila Ferreira] V5,120247813826140330,80,80,80,0,303,0.00,0,0
2026-07-29,120247813921210330,[BR] [F1] [Camila Ferreira] V6,120247813826140330,96,96,96,0,324,0.00,0,0
2026-07-29,120247813932040330,[BR] [F1] [Juliana Costa] V2,120247813931970330,13,13,13,0,135,0.00,0,0
2026-07-29,120247813966280330,[BR] [F1] [Juliana Costa] V3,120247813931970330,34,34,34,0,237,0.00,0,0
2026-07-29,120247813985730330,[BR] [F1] [Juliana Costa] V4,120247813931970330,9,9,9,0,72,0.00,0,0
2026-07-29,120247813993180330,[BR] [F1] [Juliana Costa] V5,120247813931970330,11,11,11,0,90,0.00,0,0
2026-07-29,120247814050020330,[BR] [F1] [Juliana Costa] V6,120247813931970330,9,9,9,0,60,0.00,0,0
2026-07-29,120247814139550330,[BR] [F1] [Juliana Costa] V1,120247813931970330,5,5,5,0,72,0.00,0,0
2026-07-29,120253079044420281,[AFS] [F3] [ZOLA OKAFOR] V1,120253079044410281,1,1,1,0,3,0.00,6,1
2026-07-29,120253079117950281,[AFS] [F3] [ZOLA OKAFOR] V3,120253079044410281,1,1,1,0,3,0.00,1,1
2026-07-29,120253079128080281,[AFS] [F3] [ZOLA OKAFOR] V5,120253079044410281,1,1,1,3,3,0.45,13,2
2026-07-29,120253079132510281,[AFS] [F3] [ZOLA OKAFOR] V6,120253079044410281,24,24,24,8,66,1.73,50,9
2026-07-29,120253082530860281,,,0,0,0,0,0,0,1,1
2026-07-29,120253082684680281,,,0,0,0,0,3,0.00,0,0
2026-07-29,120253082723400281,[AFS] [F3] [NOSIZWE HLONGWANE] V3,120253082530810281,45,45,45,67,129,6.31,200,40
2026-07-29,120253082732550281,[AFS] [F3] [NOSIZWE HLONGWANE] V4,120253082530810281,1,1,1,0,3,0.00,0,0
2026-07-29,120253082737930281,[AFS] [F3] [NOSIZWE HLONGWANE] V5,120253082530810281,30,30,30,48,93,5.66,121,23
2026-07-29,120253082741790281,[AFS] [F3] [NOSIZWE HLONGWANE] V6,120253082530810281,3,3,3,5,9,0.44,12,2
2026-07-29,120253082817280281,,,0,0,0,0,0,0,17,5
2026-07-29,120253082849840281,,,0,0,0,0,0,0,5,2
2026-07-29,120253101270940281,,,0,0,0,0,0,0,4,2
2026-07-29,120253101284450281,[AFS] [F3] [SINDISIWE XABA] V2,120253101270850281,57,57,57,56,171,4.18,176,41
2026-07-29,120253101286320281,,,0,0,0,0,0,0,1,1
2026-07-29,120253101288330281,[AFS] [F3] [SINDISIWE XABA] V4,120253101270850281,33,33,33,32,102,1.61,80,26
2026-07-29,120253101296180281,,,0,0,0,0,0,0,1,1
2026-07-29,120253101303050281,[AFS] [F3] [AYANDA ZULU]  V1,120253101302970281,34,34,34,49,102,5.69,141,27
2026-07-29,120253101316180281,[AFS] [F3] [AYANDA ZULU] V2,120253101302970281,1,1,1,0,3,0.00,4,1
2026-07-29,120253101321190281,[AFS] [F3] [AYANDA ZULU]  V4,120253101302970281,44,44,44,62,138,4.78,159,37
2026-07-29,120253101322290281,[AFS] [F3] [AYANDA ZULU]  V5,120253101302970281,21,21,21,29,66,2.33,61,16
2026-07-29,120253101330930281,[AFS] [F3] [TARIRO CHIKORE] V1,120253101330870281,3,3,3,6,9,0.41,12,3
2026-07-29,120253101346700281,[AFS] [F3] [TARIRO CHIKORE] V3,120253101330870281,41,41,41,83,120,7.32,228,44
2026-07-29,120253101348250281,[AFS] [F3] [TARIRO CHIKORE] V4,120253101330870281,1,1,1,3,3,0.12,4,1
2026-07-29,120253136853570281,[AFS] [F3] [BISOLA FASHOLA] V2,120253136735780281,1,1,1,2,3,0.14,0,0
2026-07-29,120253136864150281,[AFS] [F3] [BISOLA FASHOLA] V3,120253136735780281,1,1,1,0,3,0.00,0,0
2026-07-29,120253136874720281,,,0,0,0,0,0,0,1,1
2026-07-29,120253136890790281,[AFS] [F3] [BISOLA FASHOLA] V6,120253136735780281,2,2,2,3,6,0.11,3,1
2026-07-29,120253137096490281,,,0,0,0,0,0,0,3,1
2026-07-29,120253137141160281,,,0,0,0,0,0,0,2,1
2026-07-29,120253137147810281,,,0,0,0,0,0,0,1,1
2026-07-29,120253137204850281,[AFS] [F3] [BOITUMELO SEABI] V2,120253137172780281,50,50,50,60,153,5.33,169,40
2026-07-29,120253137209500281,,,0,0,0,0,0,0,3,2
2026-07-29,120253137215430281,[AFS] [F3] [BOITUMELO SEABI] V4,120253137172780281,9,9,9,8,30,1.09,37,8
2026-07-29,120253137221200281,[AFS] [F3] [BOITUMELO SEABI] V5,120253137172780281,1,1,1,0,3,0.00,0,0
2026-07-29,120253137226520281,,,0,0,0,0,0,0,1,1
2026-07-29,120253138463570281,,,0,0,0,0,0,0,1,1
2026-07-29,120253138571220281,[AFS] [F3] [DAMILOLA ADEWALE] V2,120253138463510281,2,2,2,0,6,0.00,0,0
2026-07-29,120253138575670281,[AFS] [F3] [DAMILOLA ADEWALE] V3,120253138463510281,24,24,24,4,75,1.04,44,13
2026-07-29,120253138581950281,,,0,0,0,0,0,0,1,1
2026-07-29,120253138584190281,[AFS] [F3] [DAMILOLA ADEWALE] V5,120253138463510281,1,1,1,3,3,0.75,29,4
2026-07-29,120253138587130281,[AFS] [F3] [DAMILOLA ADEWALE] V6,120253138463510281,1,1,1,0,3,0.07,2,1
2026-07-29,120253138672320281,[AFS] [F3] [KIKELOMO BAKARE] V1,120253138672250281,1,1,1,0,3,0.00,0,0
2026-07-29,120253138733630281,[AFS] [F3] [KIKELOMO BAKARE] V2,120253138672250281,35,35,35,37,111,3.89,129,29
2026-07-29,120253138736470281,,,0,0,0,0,0,0,3,1
2026-07-29,120253138745550281,,,0,0,0,0,0,0,2,1
2026-07-29,120253138753460281,,,0,0,0,0,0,0,1,1
2026-07-29,120253138878630281,[AFS] [F3] [TOLULOPE ADEBAYO] V2,120253138766230281,1,1,1,2,3,0.03,1,1
2026-07-29,120253138906100281,[AFS] [F3] [TOLULOPE ADEBAYO] V3,120253138766230281,1,1,1,3,3,0.07,2,2
2026-07-29,120253138919620281,[AFS] [F3] [TOLULOPE ADEBAYO] V4,120253138766230281,1,1,1,3,3,0.05,3,2
2026-07-29,120253138933900281,[AFS] [F3] [TOLULOPE ADEBAYO] V5,120253138766230281,73,73,73,127,219,10.30,273,54
2026-07-29,120253138944340281,[AFS] [F3] [TOLULOPE ADEBAYO] V6,120253138766230281,2,2,2,6,6,0.23,9,3
2026-07-29,120253141499830281,[AFS] [F3] [PRECIOUS NCUBE] V2,120253141376060281,41,41,41,67,120,5.48,190,36
2026-07-29,120253141501720281,[AFS] [F3] [PRECIOUS NCUBE] V3,120253141376060281,30,30,30,36,90,4.90,126,18
2026-07-29,120253141502670281,[AFS] [F3] [PRECIOUS NCUBE] V4,120253141376060281,1,1,1,2,3,0.12,1,1
2026-07-29,120253141509190281,,,0,0,0,0,0,0,6,2
2026-07-29,120253141635530281,[AFS] [F3] [FAITH MSIMANG] V1,120253141635460281,1,1,1,0,0,0,4,1
2026-07-29,120253141724210281,[AFS] [F3] [FAITH MSIMANG] V2,120253141635460281,1,1,1,0,3,0.00,0,0
2026-07-29,120253141747920281,[AFS] [F3] [FAITH MSIMANG] V4,120253141635460281,71,71,71,135,207,10.22,405,73
2026-07-29,120253141780200281,[AFS] [F3] [FAITH MSIMANG] V5,120253141635460281,53,53,53,118,162,11.37,361,47
2026-07-29,120253141807020281,,,0,0,0,0,0,0,1,1
2026-07-29,120253141863660281,[AFS] [F3] [MARTHA MHLONGO] V1,120253141863550281,1,1,1,0,3,0.00,3,2
2026-07-29,120253141934410281,[AFS] [F3] [MARTHA MHLONGO] V2,120253141863550281,1,1,1,2,3,0.05,0,0
2026-07-29,120253141937270281,,,0,0,0,0,0,0,5,2
2026-07-29,120253141941400281,,,0,0,0,0,0,0,1,1
2026-07-29,120253141945370281,[AFS] [F3] [MARTHA MHLONGO] V5,120253141863550281,60,60,60,58,192,4.02,148,45
2026-07-29,120253141950760281,[AFS] [F3] [MARTHA MHLONGO] V6,120253141863550281,1,1,1,0,3,0.00,2,1
2026-07-29,120253142005590281,,,0,0,0,0,0,0,1,1
2026-07-29,120253142011070281,,,0,0,0,0,0,0,1,1
2026-07-29,120253142027880281,[AFS] [F3] [BRENDA MTHETHWA] V5,120253141969930281,1,1,1,3,3,0.35,10,1
2026-07-29,120253142036410281,,,0,0,0,0,0,0,1,1
2026-07-29,120253142282790281,[AFS] [F3] [CHARMAINE MABUZA] V2,120253142123820281,1,1,1,0,0,0,0,0
2026-07-29,120253142290360281,[AFS] [F3] [CHARMAINE MABUZA] V3,120253142123820281,1,1,1,0,3,0.00,0,0
2026-07-29,120253142297110281,[AFS] [F3] [CHARMAINE MABUZA] V4,120253142123820281,30,30,30,33,90,2.80,101,22
2026-07-29,120253142306480281,[AFS] [F3] [CHARMAINE MABUZA] V6,120253142123820281,31,31,31,37,93,3.80,127,21
2026-07-29,120253167383880281,[AFS] [F3] [AMANDA MHLONGO] V1,120253167383820281,91,91,91,183,276,14.49,448,86
2026-07-29,120253167426990281,[AFS] [F3] [AMANDA MHLONGO] V4,120253167383820281,2,2,2,0,6,0.00,3,1
2026-07-29,120253167433710281,,,0,0,0,0,0,0,2,2
2026-07-29,120253167657030281,[AFS] [F3] [THULISILE MDLULI] V2,120253167453110281,1,1,1,0,3,0.04,4,2
2026-07-29,120253167666800281,[AFS] [F3] [THULISILE MDLULI] V3,120253167453110281,1,1,1,3,3,0.18,4,1
2026-07-29,120253167671240281,[AFS] [F3] [THULISILE MDLULI] V4,120253167453110281,1,1,1,0,3,0.01,0,0
2026-07-29,120253167676340281,,,0,0,0,0,0,0,2,1
2026-07-29,120253167681590281,[AFS] [F3] [THULISILE MDLULI] V6,120253167453110281,1,1,1,0,3,0.00,3,1
2026-07-29,120253167944440281,,,0,0,0,0,0,0,2,1
2026-07-29,120253167947120281,[AFS] [F3] [SAMANTHA MAKHANYA] V3,120253167773160281,36,36,36,47,108,4.46,118,27
2026-07-29,120253167949790281,[AFS] [F3] [SAMANTHA MAKHANYA] V4,120253167773160281,2,2,2,4,6,0.34,4,2
2026-07-29,120253167954350281,[AFS] [F3] [SAMANTHA MAKHANYA] V5,120253167773160281,26,26,26,23,84,2.21,94,24
2026-07-29,120253167956510281,[AFS] [F3] [SAMANTHA MAKHANYA] V6,120253167773160281,24,24,24,44,78,4.21,105,23
2026-07-29,120253168223720281,,,0,0,0,0,0,0,3,2
2026-07-29,120253168272260281,,,0,0,0,0,0,0,1,1
2026-07-29,120253168276010281,[AFS] [F3] [RONKE LAWAL] V3,120253168223660281,13,13,13,6,33,1.76,61,11
2026-07-29,120253168279700281,[AFS] [F3] [RONKE LAWAL] V4,120253168223660281,25,25,25,9,75,1.12,41,14
2026-07-29,120253168282030281,,,0,0,0,0,0,0,5,1
2026-07-29,120253168393840281,[AFS] [F3] [SIMI AFOLAYAN] V2,120253168354220281,1,1,1,2,3,0.14,1,1
2026-07-29,120253168397070281,[AFS] [F3] [SIMI AFOLAYAN] V3,120253168354220281,1,1,1,0,3,0.00,1,1
2026-07-29,120253168399990281,[AFS] [F3] [SIMI AFOLAYAN] V4,120253168354220281,37,37,37,53,114,4.32,122,29
2026-07-29,120253168407870281,[AFS] [F3] [SIMI AFOLAYAN] V6,120253168354220281,1,1,1,2,3,0.06,2,1
2026-07-29,120253168472750281,,,0,0,0,0,0,0,1,1
2026-07-29,120253168474870281,,,0,0,0,0,0,0,1,1
2026-07-29,120253168478000281,,,0,0,0,0,0,0,5,3
2026-07-29,120253224542190281,[AFS] [F3] [FERNANDA RIOS] V1,120253224542110281,32,32,32,37,99,3.74,114,25
2026-07-29,120253224685120281,[AFS] [F3] [FERNANDA RIOS] V4,120253224542110281,1,1,1,0,0,0,0,0
2026-07-29,120253224769150281,[AFS] [F3] [Ngozi Anozie] V1,120253224769080281,1,1,1,3,3,0.18,7,1
2026-07-29,120253224960730281,[AFS] [F3] [Ngozi Anozie] V2,120253224769080281,168,168,168,364,507,27.59,844,160
2026-07-29,120253224985020281,[AFS] [F3] [Ngozi Anozie] V4,120253224769080281,1,1,1,3,3,0.28,9,2
2026-07-29,120253225009820281,[AFS] [F3] [Michelle Ndlovu] V1,120253225009810281,30,30,30,32,93,4.00,122,21
2026-07-29,120253225026480281,[AFS] [F3] [Michelle Ndlovu] V2,120253225009810281,45,45,45,79,141,7.05,257,46
2026-07-29,120253225029450281,[AFS] [F3] [Michelle Ndlovu] V3,120253225009810281,39,39,39,66,120,6.31,190,33
2026-07-29,120253225038370281,[AFS] [F3] [Michelle Ndlovu] V6,120253225009810281,32,32,32,26,99,1.81,73,26
2026-07-29,120253225073690281,[AFS] [F3] [Candice Mhlongo] V1,120253225073650281,23,23,23,28,72,1.74,47,11
2026-07-29,120253225087760281,[AFS] [F3] [Candice Mhlongo] V2,120253225073650281,42,42,42,54,120,3.70,95,26
2026-07-29,120253225101570281,[AFS] [F3] [Candice Mhlongo] V3,120253225073650281,1,1,1,2,3,0.06,0,0
2026-07-29,120253225111400281,[AFS] [F3] [Candice Mhlongo] V4,120253225073650281,59,59,59,100,183,8.19,241,46
2026-07-29,120253225135180281,[AFS] [F3] [Candice Mhlongo] V5,120253225073650281,48,48,48,62,135,5.31,175,40
2026-07-29,120253225450210281,[AFS] [F3] [Nokuthula Hadebe] V2,120253225329830281,2,2,2,6,6,0.61,19,2
2026-07-29,120253225501180281,[AFS] [F3] [Nokuthula Hadebe] V3,120253225329830281,37,37,37,56,117,3.51,135,39
2026-07-29,120253225541760281,,,0,0,0,3,3,0.21,1,1
2026-07-29,120253225586410281,[AFS] [F3] [Nokuthula Hadebe] V5,120253225329830281,35,35,35,63,105,4.02,123,32
2026-07-29,120253225638960281,[AFS] [F3] [Nokuthula Hadebe] V6,120253225329830281,30,30,30,44,93,3.95,105,23
2026-07-29,120253225795580281,[AFS] [F3] [Tebogo Mokoena] V1,120253225795550281,153,153,153,326,486,21.96,747,168
2026-07-29,120253225872080281,[AFS] [F3] [Tebogo Mokoena] V2,120253225795550281,47,47,47,75,147,4.97,209,43
2026-07-29,120253225880820281,[AFS] [F3] [Tebogo Mokoena] V3,120253225795550281,46,46,46,97,162,8.39,216,44
2026-07-29,120253225889030281,,,0,0,0,0,0,0,7,1
2026-07-29,120253225931950281,[AFS] [F3] [Tebogo Mokoena] V5,120253225795550281,67,67,67,143,204,12.92,323,70
2026-07-29,120253226001460281,[AFS] [F3] [Tebogo Mokoena] V6,120253225795550281,54,54,54,102,165,6.45,181,42
2026-07-29,120253302500270281,[AFS] [F3] [BRENDA MTHETHWA] V2,120253302500230281,36,36,36,24,99,2.78,87,22
2026-07-29,120253302500280281,[AFS] [F3] [BRENDA MTHETHWA] V6,120253302500230281,19,19,19,24,57,1.80,60,17
2026-07-29,120253302500320281,[AFS] [F3] [BRENDA MTHETHWA] V1,120253302500230281,21,21,21,21,60,2.68,79,18
2026-07-29,120253302500340281,[AFS] [F3] [BRENDA MTHETHWA] V3,120253302500230281,33,33,33,31,102,2.38,102,21
2026-07-29,120253302500350281,[AFS] [F3] [BRENDA MTHETHWA] V4,120253302500230281,14,14,14,12,42,1.53,38,10
2026-07-29,120253302500360281,[AFS] [F3] [BRENDA MTHETHWA] V5,120253302500230281,49,49,49,51,141,4.28,167,38
2026-07-29,120253303569730281,[AFS] [F3] [CYNTHIA MASEKO] V1,120253303569690281,23,23,23,24,69,2.68,75,14
2026-07-29,120253303638220281,[AFS] [F3] [CYNTHIA MASEKO] V2,120253303569690281,19,19,19,10,48,1.53,46,18
2026-07-29,120253303642850281,[AFS] [F3] [CYNTHIA MASEKO] V3,120253303569690281,31,31,31,28,90,3.09,107,27
2026-07-29,120253303657180281,[AFS] [F3] [CYNTHIA MASEKO] V4,120253303569690281,31,31,31,11,90,0.85,48,20
2026-07-29,120253303673670281,[AFS] [F3] [CYNTHIA MASEKO] V5,120253303569690281,33,33,33,22,114,2.26,107,23
2026-07-29,120253303687920281,[AFS] [F3] [CYNTHIA MASEKO] V6,120253303569690281,46,46,46,30,144,2.57,80,22
2026-07-29,120253303763750281,[AFS] [F3] [THULISILE MDLULI] V1,120253167453110281,40,40,40,35,120,3.04,113,35
2026-07-29,120253303916230281,[AFS] [F3] [THULISILE MDLULI] V2,120253167453110281,28,28,28,31,84,3.35,85,20
2026-07-29,120253303936160281,[AFS] [F3] [THULISILE MDLULI] V3,120253167453110281,23,23,23,15,54,1.20,50,14
2026-07-29,120253303941140281,[AFS] [F3] [THULISILE MDLULI] V4,120253167453110281,27,27,27,19,81,2.98,71,13
2026-07-29,120253303948480281,[AFS] [F3] [THULISILE MDLULI] V5,120253167453110281,21,21,21,22,69,2.44,65,15
2026-07-29,120253303964040281,[AFS] [F3] [THULISILE MDLULI] V6,120253167453110281,18,18,18,5,51,0.53,27,10
2026-07-29,120253304045990281,[AFS] [F3] [NOKWAZI NENE] V1,120253304045940281,18,18,18,15,60,1.86,83,17
2026-07-29,120253304105950281,[AFS] [F3] [NOKWAZI NENE] V2,120253304045940281,25,25,25,33,75,3.81,93,21
2026-07-29,120253304168340281,[AFS] [F3] [NOKWAZI NENE] V3,120253304045940281,28,28,28,28,81,2.71,99,25
2026-07-29,120253304195760281,[AFS] [F3] [NOKWAZI NENE] V4,120253304045940281,31,31,31,14,93,1.71,58,9
2026-07-29,120253304211740281,[AFS] [F3] [NOKWAZI NENE] V5,120253304045940281,20,20,20,10,66,0.81,59,13
2026-07-29,120253304219800281,[AFS] [F3] [NOKWAZI NENE] V6,120253304045940281,14,14,14,12,45,1.52,84,11
2026-07-29,120253304289250281,[AFS] [F3] [WENDY MSIMANG] V1,120253304289200281,48,48,48,49,147,4.84,172,38
2026-07-29,120253304462120281,[AFS] [F3] [WENDY MSIMANG] V2,120253304289200281,35,35,35,26,102,2.28,68,20
2026-07-29,120253304511230281,[AFS] [F3] [WENDY MSIMANG] V3,120253304289200281,28,28,28,34,93,2.49,77,22
2026-07-29,120253304699650281,[AFS] [F3] [WENDY MSIMANG] V4,120253304289200281,28,28,28,37,84,2.94,77,14
2026-07-29,120253304752230281,[AFS] [F3] [WENDY MSIMANG] V5,120253304289200281,23,23,23,37,63,3.79,114,23
2026-07-29,120253304775170281,[AFS] [F3] [WENDY MSIMANG] V6,120253304289200281,16,16,16,21,51,1.43,53,14
2026-07-30,120247357080980278,[AFS] [F3] [AMARA OKAFOR] V5,120247357080990278,42,42,40,50,123,4.09,174,31
2026-07-30,120247357081010278,[AFS] [F3] [AMARA OKAFOR] V6,120247357080990278,60,60,48,73,186,6.04,224,49
2026-07-30,120247357081030278,[AFS] [F3] [AMARA OKAFOR] V3,120247357080990278,47,47,42,64,150,4.67,181,41
2026-07-30,120247357081040278,[AFS] [F3] [AMARA OKAFOR] V2,120247357080990278,52,52,43,62,159,4.67,189,39
2026-07-30,120247357081050278,[AFS] [F3] [AMARA OKAFOR] V4,120247357080990278,42,42,36,50,120,4.66,149,28
2026-07-30,120247357457050278,[AFS] [F3] [ZOLA DLAMINI] V4,120247357456980278,24,24,19,25,75,2.26,92,22
2026-07-30,120247357457070278,[AFS] [F3] [ZOLA DLAMINI] V3,120247357456980278,65,65,58,88,195,5.90,204,51
2026-07-30,120247357457080278,[AFS] [F3] [ZOLA DLAMINI] V5,120247357456980278,56,56,48,62,183,4.67,137,35
2026-07-30,120247357457090278,[AFS] [F3] [ZOLA DLAMINI]V6,120247357456980278,64,64,58,80,189,7.66,258,52
2026-07-30,120247357457100278,[AFS] [F3] [ZOLA DLAMINI] V1,120247357456980278,40,40,36,47,108,6.63,239,37
2026-07-30,120247358420040278,[AFS] [F3] [AMINATA DIALLO] V6,120247358419970278,27,27,26,30,78,2.31,99,27
2026-07-30,120247358420050278,[AFS] [F3] [AMINATA DIALLO] V4,120247358419970278,1,1,1,0,3,0.03,2,2
2026-07-30,120247358420060278,[AFS] [F3] [AMINATA DIALLO] V5,120247358419970278,41,41,37,35,117,3.58,105,26
2026-07-30,120247358420070278,[AFS] [F3] [AMINATA DIALLO] V3,120247358419970278,28,28,24,22,87,1.60,67,17
2026-07-30,120247358420080278,[AFS] [F3] [AMINATA DIALLO] V2,120247358419970278,41,41,34,40,111,4.76,159,28
2026-07-30,120247358420090278,,,0,0,0,0,0,0,2,2
2026-07-30,120247358791290278,[AFS] [F3] [FOLASADE ADEYEMI] V5,120247358791270278,1,1,1,0,3,0.00,2,2
2026-07-30,120247358791350278,[AFS] [F3] [FOLASADE ADEYEMI] V6,120247358791270278,29,29,25,17,75,1.54,60,23
2026-07-30,120247358791360278,[AFS] [F3] [FOLASADE ADEYEMI] V4,120247358791270278,6,6,6,3,15,0.43,30,11
2026-07-30,120247358791370278,[AFS] [F3] [FOLASADE ADEYEMI] V3,120247358791270278,3,3,2,6,9,0.94,29,3
2026-07-30,120247358791380278,[AFS] [F3] [FOLASADE ADEYEMI] V2,120247358791270278,2,2,2,6,6,0.53,15,2
2026-07-30,120247358791390278,[AFS] [F3] [FOLASADE ADEYEMI] V1,120247358791270278,1,1,1,0,3,0.00,0,0
2026-07-30,120247359464720278,[AFS] [F3] [NOMVULA MOKOENA] V6,120247359464690278,26,26,22,18,66,3.59,125,20
2026-07-30,120247359464770278,[AFS] [F3] [NOMVULA MOKOENA] V4,120247359464690278,1,1,1,3,3,0.50,12,1
2026-07-30,120247359464790278,[AFS] [F3] [NOMVULA MOKOENA] V2,120247359464690278,1,1,1,2,6,0.25,0,0
2026-07-30,120247360141410278,[AFS] [F3] [CHIPO MOYO]  V6,120247360141370278,32,32,29,44,96,4.19,202,41
2026-07-30,120247360141440278,[AFS] [F3] [CHIPO MOYO]  V3,120247360141370278,1,1,1,3,3,0.23,9,2
2026-07-30,120247360141470278,[AFS] [F3] [CHIPO MOYO]  V5,120247360141370278,13,13,13,14,45,0.58,34,10
2026-07-30,120247360141480278,[AFS] [F3] [CHIPO MOYO]  V4,120247360141370278,40,40,38,57,117,4.74,164,35
2026-07-30,120247360141490278,[AFS] [F3] [CHIPO MOYO]  V2,120247360141370278,26,26,25,34,84,2.80,77,20
2026-07-30,120247360356770278,[AFS] [F3] [FATOUMATA TRAORE] V4,120247360356710278,47,47,42,65,147,6.25,229,43
2026-07-30,120247360356790278,[AFS] [F3] [FATOUMATA TRAORE] V6,120247360356710278,38,38,34,47,114,4.24,107,25
2026-07-30,120247360356800278,,,0,0,0,0,0,0,1,1
2026-07-30,120247360356810278,[AFS] [F3] [FATOUMATA TRAORE] V3,120247360356710278,2,2,2,1,6,0.09,2,2
2026-07-30,120247360356820278,[AFS] [F3] [FATOUMATA TRAORE] V2,120247360356710278,33,33,30,36,96,3.38,125,19
2026-07-30,120247360356830278,[AFS] [F3] [FATOUMATA TRAORE] V1,120247360356710278,59,59,50,83,171,6.23,197,41
2026-07-30,120247360531040278,,,0,0,0,0,0,0,8,2
2026-07-30,120247360531120278,[AFS] [F3] [AMINATA DIALLO] V3,120247360531070278,39,39,33,57,120,4.91,148,31
2026-07-30,120247360531130278,[AFS] [F3] [AMINATA DIALLO] V5,120247360531070278,41,41,36,48,129,3.74,124,27
2026-07-30,120247360531140278,[AFS] [F3] [AMINATA DIALLO] V6,120247360531070278,29,29,26,32,81,2.27,158,38
2026-07-30,120247360531150278,[AFS] [F3] [AMINATA DIALLO]V4,120247360531070278,1,1,1,0,0,0,1,1
2026-07-30,120247382249470278,[AFS_RELA_EN_BOT_0001] [NOURBESE] V3,120247382249440278,2,2,1,0,6,0.00,0,0
2026-07-30,120247382249520278,,,0,0,0,0,0,0,9,1
2026-07-30,120247382249530278,[AFS_RELA_EN_BOT_0001] [NOURBESE] V2,120247382249440278,1,1,1,0,3,0.05,0,0
2026-07-30,120247382249540278,[AFS_RELA_EN_BOT_0001] [NOURBESE] V5,120247382249440278,2,2,2,4,6,0.14,4,2
2026-07-30,120247382249560278,,,0,0,0,0,0,0,2,1
2026-07-30,120247382323040278,[AFS] [F3] [WANGARI KAMAU] V4,120247382322970278,37,37,35,52,114,3.78,179,32
2026-07-30,120247382323050278,[AFS] [F3] [WANGARI KAMAU] V6,120247382322970278,34,34,32,47,99,5.82,199,29
2026-07-30,120247382323060278,[AFS] [F3] [WANGARI KAMAU] V5,120247382322970278,38,38,35,50,114,4.53,188,36
2026-07-30,120247382323070278,[AFS] [F3] [WANGARI KAMAU] V2,120247382322970278,44,44,39,57,129,4.30,182,35
2026-07-30,120247382323080278,[AFS] [F3] [WANGARI KAMAU] V3,120247382322970278,36,36,32,47,105,4.13,187,35
2026-07-30,120247382323090278,[AFS] [F3] [WANGARI KAMAU] V1,120247382322970278,41,41,34,51,129,5.36,199,36
2026-07-30,120247488168300278,[AFS] [F3] [BONTLE MODISE] V1,120247488168210278,56,56,51,77,162,6.34,218,42
